moviename,openingdate,sales,attendance,screen,playcount,country,distributor,director,genre,actor,filmrank
전설의 주먹,2013.4.10,12777314500.0,"1,744,585",724,"57,593",한국,(주)씨제이이엔엠,강우석,액션,"황정민(임덕규), 유준상(이상훈), 이요원(홍규민)",[국내] 청소년 관람불가
인디펜던스 데이 : 리써전스,2016.6.22,12770879840.0,"1,500,830",926,"47,432",미국,이십세기폭스코리아(주),롤랜드 에머리히,액션,"빌 풀만(토마스 J. 휘트모어), 리암 헴스워스(제이크 모리슨), 제프 골드브럼(데이빗 레빈슨)",[국내] 12세 관람가 [해외] PG-13
언터처블: 1%의 우정,2012.3.22,12735040000.0,"1,720,472",454,"48,976",프랑스,(주)넥스트엔터테인먼트월드(NEW),올리비에르 나카체,코미디,"프랑수아 클루제(필립), 오마 사이(드리스)",[국내] 12세 관람가
평양성,2011.1.27,12684530500.0,"1,717,566",483,"41,860",한국,롯데쇼핑㈜롯데엔터테인먼트,이준익,코미디,"정진영(〔신라〕김유신), 이문식(〔신라〕거시기), 류승룡(〔고구려〕남건)",[국내] 12세 관람가
임금님의 사건수첩,2017.4.26,12651193723.0,"1,635,003","1,054","53,005",한국,(주)씨제이이엔엠,문현성,코미디,"이선균(예종), 안재홍(윤이서)",[국내] 12세 관람가
어스,2019.3.27,12586771104.0,"1,475,087","1,132","58,522",미국,유니버설픽쳐스인터내셔널 코리아(유),조던 필,스릴러,"루피타 뇽(애들레이드 윌슨/레드), 윈스턴 듀크(게이브 윌슨/아브라함), 엘리자베스 모스(키티 타일러/달리아)",[국내] 15세 관람가
마다가스카3 : 이번엔 서커스다!,2012.6.6,12521043500.0,"1,629,799",564,"34,150",미국,(주)씨제이이엔엠,에릭 다넬,애니메이션,"벤 스틸러(알렉스 목소리), 데이빗 쉼머(멜먼 목소리), 제이다 핀켓 스미스(글로리아 목소리)",[국내] 전체 관람가 [해외] PG
블랙 스완,2011.2.24,12484661500.0,"1,623,310",344,"46,840",미국,"(주)영화사 그램,이십세기폭스코리아(주)",브렛 뮬렌,공포,"켄드라 카렐리(아드리아나), 캐롤라인 윌리엄스(발리), 데비 로천(카를리나)",[국내] 청소년 관람불가
엑소더스: 신들과 왕들,2014.12.3,12442681926.0,"1,511,195",865,"43,742","미국,영국,스페인",이십세기폭스코리아(주),리들리 스콧,드라마,"크리스찬 베일(모세스), 조엘 에저튼(람세스)",[국내] 12세 관람가 [해외] PG-13
집으로 가는 길,2013.12.11,12373339745.0,"1,763,231",740,"39,811",한국,(주)씨제이이엔엠,방은진,드라마,"전도연(송정연), 고수(김종배)",[국내] 15세 관람가
드래곤 길들이기 3,2019.1.30,12346432876.0,"1,507,922",971,"42,407",미국,유니버설픽쳐스인터내셔널 코리아(유),딘 데블로이스,애니메이션,"제이 바루첼(히컵 목소리), 아메리카 페레라(아스트리드 목소리), 케이트 블란쳇(발카 목소리)",[국내] 전체 관람가 [해외] PG
공범,2013.10.24,12333110882.0,"1,766,285",611,"51,425",한국,(주)씨제이이엔엠,최승호,다큐멘터리,"이명박(본인), 김재철(본인), 김장겸(본인)",[국내] 15세 관람가
더 폰,2015.10.22,12309164568.0,"1,593,694",794,"53,599",한국,(주)넥스트엔터테인먼트월드(NEW),김봉주,액션,"손현주(고동호), 엄지원(조연수), 배성우(도재현)",[국내] 15세 관람가
분노의 질주: 언리미티드,2011.4.20,12292868000.0,"1,621,973",457,"43,329",미국,유니버설픽쳐스인터내셔널 코리아(유),저스틴 린,액션,"빈 디젤(도미닉 토레토), 폴 워커(브라이언 오코너), 드웨인 존슨(홉스)",[국내] 15세 관람가 [해외] PG-13
아이스 에이지 4: 대륙 이동설,2012.7.25,12291969704.0,"1,648,110",501,"26,899",미국,이십세기폭스코리아(주),스티브 마티노,애니메이션,"존 레귀자모(시드 목소리), 레이 로마노(매니 목소리), 데니스 리어리(디에고 목소리)",[국내] 전체 관람가 [해외] PG
두근두근 내 인생,2014.9.3,12291081634.0,"1,624,601",629,"40,158",한국,(주)씨제이이엔엠,이재용,드라마,"강동원(대수), 송혜교(미라), 조성목(아름)",[국내] 12세 관람가
공모자들,2012.8.29,12240964500.0,"1,646,142",496,"44,959",한국,"씨너스엔터테인먼트(주),타임스토리그룹(주)",김홍선,범죄,"임창정(장기밀매총책_영규), 최다니엘(실종자남편_상호), 오달수(출장외과의_경재)",[국내] 청소년 관람불가
말레피센트 2,2019.10.17,12191395690.0,"1,444,952","1,108","63,768",미국,월트디즈니컴퍼니코리아 유한책임회사,요아킴 뢰닝,판타지,"안젤리나 졸리(말레피센트), 엘르 패닝(오로라), 미셸 파이퍼(잉그리스 왕비)",[국내] 12세 관람가
대호,2015.12.16,12104808332.0,"1,584,168",892,"39,599",한국,(주)넥스트엔터테인먼트월드(NEW),김경재,드라마,"류혜린, 노진원, 안민영",[국내] 청소년 관람불가
나의 특별한 형제,2019.5.1,12081618074.0,"1,478,156",936,"49,927",한국,(주)넥스트엔터테인먼트월드(NEW),육상효,드라마,"신하균(세하), 이광수(동구), 이솜(미현)",[국내] 12세 관람가
그대를 사랑합니다,2011.2.17,12041827000.0,"1,645,505",292,"57,869",한국,(주)넥스트엔터테인먼트월드(NEW),윤류해,드라마,"이순재(김만석), 정인기(김인섭), 김예령(이윤희)",[국내] 15세 관람가
차이나타운,2015.4.29,11990370378.0,"1,472,106",551,"45,137",한국,CGV아트하우스,한준희,범죄,"김혜수(엄마), 김고은(일영), 엄태구(우곤)",[국내] 청소년 관람불가
램페이지,2018.4.12,11951980109.0,"1,385,511",909,"55,295",미국,워너브러더스 코리아(주),브래드 페이튼,액션,"드웨인 존슨(데이비스 오코예), 제프리 딘 모건(러셀 요원), 나오미 해리스(케이트 칼드웰 의사)",[국내] 12세 관람가 [해외] PG-13
리틀 포레스트,2018.2.28,11929202185.0,"1,506,269",884,"68,414",한국,메가박스중앙(주)플러스엠,모리 준이치,드라마,"하시모토 아이(이치코), 마츠오카 마유(키코), 미우라 타카히로(유우타)",[국내] 12세 관람가
파파로티,2013.3.14,11825934000.0,"1,716,429",552,"53,601",한국,(주)쇼박스,윤종찬,드라마,"한석규(상진), 이제훈(장호), 오달수(덕생)",[국내] 15세 관람가
부라더,2017.11.2,11783109998.0,"1,492,903",889,"54,975",한국,메가박스중앙(주)플러스엠,제임스 프랭코,드라마,"제임스 프랭코(맥스), 빈스 조리벳(브루스)",[국내] 청소년 관람불가
하울링,2012.2.16,11765293500.0,"1,612,554",550,"44,753",한국,(주)씨제이이엔엠,유하,범죄,"송강호(조상길), 이나영(차은영)",[국내] 15세 관람가
우아한 거짓말,2014.3.13,11728460300.0,"1,619,188",573,"57,492",한국,CGV아트하우스,이한,드라마,"김희애(현숙), 고아성(만지), 김유정(화연)",[국내] 12세 관람가
신들의 전쟁,2011.11.10,11726682000.0,"1,338,411",525,"46,169",미국,(주)넥스트엔터테인먼트월드(NEW),타셈 싱,액션,"헨리 카빌(테세우스), 미키 루크(하이페리온 왕), 프리다 핀토(페드라)",[국내] 청소년 관람불가 [해외] R
해무(海霧),2014.8.13,11706782519.0,"1,475,507",584,"33,490",한국,(주)넥스트엔터테인먼트월드(NEW),심성보,드라마,"김윤석(선장 철주), 박유천(동식), 한예리(홍매)",[국내] 청소년 관람불가
오션스8,2018.6.13,11700157266.0,"1,335,829",837,"55,372",미국,워너브러더스 코리아(주),게리 로스,액션,"산드라 블록(데비 오션), 케이트 블란쳇(루), 앤 해서웨이(다프네 클루거)",[국내] 12세 관람가
피끓는 청춘,2014.1.22,11688382888.0,"1,676,040",679,"36,082",한국,롯데쇼핑㈜롯데엔터테인먼트,이연우,코미디,"박보영(영숙), 이종석(중길), 이세영(소희)",[국내] 15세 관람가
무적자,2010.9.16,11629780500.0,"1,546,132",412,"46,186","한국,홍콩,일본,태국",CJ ENM,송해성,액션,"주진모(김혁), 송승헌(영춘), 김강우(김철)",[국내] 15세 관람가
로빈 후드,2010.5.13,11560588500.0,"1,570,681",544,"41,953",미국,유니버설픽쳐스인터내셔널 코리아(유),니콜라스 윈터,액션,"벤 프리먼(로빈 후드), 마리 에버릿(마리온), 제임스 올리버 휘트리(주장관)",[국내] 15세 관람가
황해,2010.12.22,11524115000.0,"1,497,242",618,"23,295","한국,미국,중국","(주)쇼박스,이십세기폭스코리아(주)",나홍진,범죄,"하정우(김구남), 김윤석(면정학), 조성하(김태원)",[국내] 청소년 관람불가
탐정 홍길동: 사라진 마을,2016.5.4,11516170845.0,"1,430,885",764,"41,076",한국,(주)씨제이이엔엠,조성희,드라마,"이제훈(홍길동), 김성균(강성일)",[국내] 15세 관람가
마다가스카의 펭귄,2014.12.31,11450482159.0,"1,512,340",615,"27,171",미국,(주)씨제이이엔엠,에릭 다넬,애니메이션,"베네딕트 컴버배치(비밀요원 목소리), 존 말코비치(데이브/옥토브레인 목소리), 톰 맥그라스(스키퍼 목소리)",[국내] 전체 관람가 [해외] PG
골든슬럼버,2018.2.14,11412768798.0,"1,387,508",833,"42,991",한국,(주)씨제이이엔엠,노동석,범죄,"강동원(김건우/실리콘), 김의성(민씨), 한효주(전선영)",[국내] 15세 관람가
벤허,2016.9.14,11410860395.0,"1,400,301",717,"38,941",미국,롯데쇼핑㈜롯데엔터테인먼트,티무르 베크맘베토브,모험,"잭 휴스턴(벤허), 모건 프리먼(일데르임), 토비 켑벨(메살라)",[국내] 12세 관람가 [해외] PG-13
인간중독,2014.5.14,11284912400.0,"1,441,973",682,"44,057",한국,(주)넥스트엔터테인먼트월드(NEW),김대우,드라마,"송승헌(김진평), 임지연(종가흔), 조여정(이숙진)",[국내] 청소년 관람불가
용의자X,2012.10.18,11241013000.0,"1,552,055",553,"42,989",한국,(주)씨제이이엔엠,소유붕,드라마,"왕카이(탕촨), 장로일(스홍), 임심여(천칭)",[국내] 12세 관람가
오블리비언,2013.4.11,11165841500.0,"1,515,356",634,"47,871",미국,유니버설픽쳐스인터내셔널 코리아(유),조셉 코신스키,액션,"톰 크루즈(잭 하퍼), 모건 프리먼(말콤 비치), 올가 쿠릴렌코(줄리아)",[국내] 15세 관람가
가디언즈 오브 갤럭시,2014.7.31,11098239184.0,"1,311,190",539,"22,417",미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),제임스 건,액션,"크리스 프랫(스타로드/피터 제이슨 퀼), 조 샐다나(가모라), 데이브 바티스타(드랙스/아서 더글라스)",[국내] 12세 관람가
해피 데스데이,2017.11.8,11004455402.0,"1,382,650",714,"52,101",미국,유니버설픽쳐스인터내셔널 코리아(유),스콧 제프리,공포,"조지나 제인, 마이클 오우수",[국내] 청소년 관람불가
오케이 마담,2020.8.12,10981600110.0,"1,228,968","1,288","82,969",한국,메가박스중앙(주)플러스엠,이철하,코미디,"엄정화(미영), 박성웅(석환), 이상윤(철승)",[국내] 15세 관람가
클로젯,2020.2.5,10971962280.0,"1,270,835","1,197","71,453",한국,(주)씨제이이엔엠,김광빈,미스터리,"하정우(상원), 김남길(경훈), 허율(이나)",[국내] 15세 관람가
브이아이피,2017.8.23,10956621835.0,"1,373,316",996,"44,650",한국,워너브러더스 코리아(주),박훈정,범죄,"장동건(박재혁), 김명민(채이도), 박희순(리대범)",[국내] 청소년 관람불가
나니아 연대기: 새벽 출정호의 항해,2010.12.8,10889884000.0,"1,140,201",493,"32,481",미국,이십세기폭스코리아(주),마이클 앱티드,판타지,"벤 반스(캐스피언 왕), 조지 헨리(루시 페벤시), 윌 폴터(유스터스 스크럽)",[국내] 전체 관람가 [해외] PG
새미의 어드벤쳐 2,2012.8.1,10856204000.0,"1,457,380",486,"26,436",벨기에,(주)씨제이이엔엠,벤 스타센,애니메이션,"빌리 웅거(새미), 팻 캐롤, 카를로스 맥쿨러스 2세(레이)",[국내] 전체 관람가
다이하드: 굿 데이 투 다이,2013.2.6,10825703000.0,"1,438,056",459,"33,055",미국,이십세기폭스코리아(주),존 무어,액션,"브루스 윌리스(존 맥클레인), 제이 코트니(잭 맥클레인 ), 메리 엘리자베스 윈스티드(루시 맥클레인)",[국내] 15세 관람가 [해외] R
말레피센트,2014.5.29,10776965900.0,"1,397,526",554,"38,894",미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),요아킴 뢰닝,판타지,"안젤리나 졸리(말레피센트), 엘르 패닝(오로라), 미셸 파이퍼(잉그리스 왕비)",[국내] 12세 관람가
에이리언: 커버넌트,2017.5.9,10745826264.0,"1,307,226",841,"41,761","미국,호주,뉴질랜드",이십세기폭스코리아(주),리들리 스콧,SF,"마이클 패스벤더(데이빗/월터), 캐서린 워터스턴(대니엘스)",[국내] 15세 관람가
사라진 밤,2018.3.7,10697981316.0,"1,315,726",925,"60,087",한국,(주)키다리이엔티,이창희,스릴러,"김상경(중식), 김강우(진한), 김희애(설희)",[국내] 15세 관람가
브레이킹 던 part1,2011.11.30,10692564000.0,"1,459,449",636,"43,060",미국,(주)넥스트엔터테인먼트월드(NEW),빌 콘돈,드라마,"크리스틴 스튜어트(벨라 스완), 로버트 패틴슨(에드워드 컬렌)",[국내] 15세 관람가 [해외] PG-13
기억의 밤,2017.11.29,10646654660.0,"1,386,611",759,"52,847",한국,"메가박스중앙(주)플러스엠,주식회사 키위컴퍼니",장항준,미스터리,"강하늘(진석), 김무열(유석)",[국내] 15세 관람가
드라큘라: 전설의 시작,2014.10.8,10607703908.0,"1,321,751",477,"46,483",미국,유니버설픽쳐스인터내셔널 코리아(유),게리 쇼어,판타지,"루크 에반스(드라큘라), 도미닉 쿠퍼(술탄), 찰스 댄스(마스터 뱀파이어)",[국내] 15세 관람가 [해외] PG-13
위대한 개츠비,2013.5.16,10581329643.0,"1,445,248",562,"36,008","미국,호주",워너브러더스 코리아(주),바즈 루어만,드라마,"레오나르도 디카프리오(제이 개츠비), 캐리 멀리건(데이지 뷰캐넌), 토비 맥과이어(닉 캐러웨이)",[국내] 15세 관람가 [해외] PG-13
특별시민,2017.4.26,10494768945.0,"1,362,634","1,154","46,377",한국,(주)쇼박스,박인제,드라마,"최민식(변종구), 곽도원(심혁수), 심은경(박경)",[국내] 15세 관람가
궁합,2018.2.28,10478875438.0,"1,340,117",966,"52,427",한국,(주)씨제이이엔엠,홍창표,코미디,"심은경(송화옹주), 이승기(서도윤)",[국내] 12세 관람가
퓨리,2014.11.20,10367640686.0,"1,362,114",590,"37,155","미국,영국",소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),드자닉 파이지예브,액션,"알렉세이 세레브리아코프, 율리야 클리니나, 일리야 말라코프",[국내] 12세 관람가
장산범,2017.8.17,10341783083.0,"1,306,438",711,"34,768",한국,(주)넥스트엔터테인먼트월드(NEW),허정,미스터리,"염정아(희연), 박혁권(민호)",[국내] 15세 관람가
퍼펙트맨,2019.10.2,10311352770.0,"1,240,022",894,"50,055",한국,(주)쇼박스,용수,코미디,"설경구(장수), 조진웅(영기)",[국내] 15세 관람가
스윙키즈,2018.12.19,10308565602.0,"1,258,811",984,"32,237",한국,(주)넥스트엔터테인먼트월드(NEW),강형철,드라마,"디오(로기수), 자레드 그라임스(잭슨), 박혜수(양판래)",[국내] 12세 관람가
폼페이: 최후의 날,2014.2.20,10303127700.0,"1,373,873",561,"43,288","미국,독일",롯데쇼핑㈜롯데엔터테인먼트,폴 앤더슨,액션,"키트 해링턴(마일로), 에밀리 브라우닝(카시아), 키퍼 서덜랜드(코르부스)",[국내] 15세 관람가 [해외] PG-13
구르믈 버서난 달처럼,2010.4.28,10241716500.0,"1,383,867",506,"48,314",한국,에스케이텔레콤(주),이준익,드라마,"황정민(황정학), 차승원(이몽학), 한지혜(백지)",[국내] 15세 관람가
유열의 음악앨범,2019.8.28,10233455040.0,"1,245,532","1,078","59,626",한국,CGV아트하우스,정지우,멜로/로맨스,"김고은(미수), 정해인(현우)",[국내] 12세 관람가
스타트렉 비욘드,2016.8.17,10190375820.0,"1,157,156",716,"38,199",미국,롯데쇼핑㈜롯데엔터테인먼트,저스틴 린,액션,"크리스 파인(커크), 사이먼 페그(스코티), 조 샐다나(우후라)",[국내] 12세 관람가 [해외] PG-13
라푼젤,2011.2.10,10161464800.0,"1,011,163",328,"22,107",미국,한국소니픽쳐스릴리징브에나비스타영화㈜,네이슨 그레노,애니메이션,"맨디 무어(라푼젤 목소리), 제커리 레비(플린 라이더 목소리)",[국내] 전체 관람가 [해외] PG
