moviename,openingdate,sales,attendance,screen,playcount,country,distributor,director,genre,actor,filmrank
혼숨,2016.10.26,2258422445,288016,498,14510,한국,(주)프레인글로벌,이두환,공포,"류덕환(야광), 조복래(박PD)",[국내] 15세 관람가
악질경찰,2019.3.20,2256615278,262233,833,22785,한국,워너브러더스 코리아(주),이정범,드라마,"이선균(조필호), 전소니(미나), 박해준(권태주)",[국내] 청소년 관람불가
음치 클리닉,2012.11.29,2248238000,338168,360,16243,한국,롯데쇼핑㈜롯데엔터테인먼트,김진영,멜로/로맨스,"박하선(동주), 윤상현(신홍)",[국내] 12세 관람가
미나문방구,2013.5.16,2247017000,334323,385,16653,한국,롯데쇼핑㈜롯데엔터테인먼트,정익환,드라마,"최강희(강미나), 봉태규(최강호)",[국내] 전체 관람가
비행기 2: 소방구조대,2014.8.13,2246970700,311456,341,6562,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),로버츠 개너웨이,애니메이션,"데인 쿡(더스티 목소리), 줄리 보웬(릴 디퍼 목소리), 에드 해리스(블레이드 레인저 목소리)",[국내] 전체 관람가 [해외] PG
도리화가,2015.11.25,2246950339,317505,563,19168,한국,(주)씨제이이엔엠,이종필,드라마,"류승룡(신재효), 수지(진채선), 송새벽(김세종)",[국내] 12세 관람가
패딩턴,2015.1.7,2246438729,305102,408,9738,영국,롯데쇼핑㈜롯데엔터테인먼트,폴 킹,코미디,"벤 위쇼(패딩턴 목소리), 휴 그랜트(피닉스 뷰캐넌), 샐리 호킨스(매리 브라운)",[국내] 전체 관람가 [해외] PG
대한민국 1%,2010.5.5,2244690500,440372,286,20352,한국,롯데쇼핑㈜롯데엔터테인먼트,조명남,드라마,"손병호(강철인 중사), 임원희(왕종팔 하사), 이아이(이유미 하사)",[국내] 12세 관람가
검우강호,2010.10.14,2242810500,312283,344,20571,홍콩,(주)에스비에스콘텐츠허브,수 차오핑,액션,"정우성(지앙), 양자경(정징), 서희원",[국내] 15세 관람가
"러브, 로지",2014.12.10,2223782646,292177,379,11935,영국,(주)넥스트엔터테인먼트월드(NEW),크리스티안 디터,멜로/로맨스,"릴리 콜린스(로지 던), 샘 클라플린(알렉스 스튜어트)",[국내] 15세 관람가
구스범스,2016.1.14,2221639712,297356,515,13477,미국,유니버설픽쳐스인터내셔널 코리아(유),아리 산델,판타지,"웬디 맥렌던 커비(케이시), 매디슨 아이스먼(세라), 제레미 레이 테일러(소니)",[국내] 12세 관람가
차이니즈 조디악,2013.2.27,2211711500,315305,300,13432,중국,롯데쇼핑㈜롯데엔터테인먼트,성룡,모험,"성룡(JC), 권상우(사이먼)",[국내] 12세 관람가
후드,2018.11.28,2203434149,284601,628,14338,미국,(주)이수C&E,오토 바서스트,모험,"태런 에저튼(로빈 후드), 제이미 폭스(리틀 존), 벤 멘델슨(노팅엄 주 장관)",[국내] 12세 관람가 [해외] PG-13
천로역정: 천국을 찾아서,2019.6.13,2202838010,296588,381,8329,미국,"(재)CBS,주식회사 마운틴픽쳐스",로버트 페르난데스,애니메이션,"존 라이스 데이비스, 벤 프라이스",[국내] 전체 관람가
오즈의 마법사: 돌아온 도로시,2015.2.12,2176416000,298482,330,7787,미국,(주)박수엔터테인먼트,윌 핀,애니메이션,"박지윤(도로시 한국어 목소리), 김하영(공주 한국어 목소리), 신용우(제스터 한국어 목소리)",[국내] 전체 관람가 [해외] PG
프랑켄슈타인: 불멸의 영웅,2014.2.6,2175466123,299205,378,12113,미국,(주)쇼박스,스튜어트 베티,액션,"아론 에크하트(아담), 빌 나이(나베리우스), 미란다 오토(레오노르)",[국내] 12세 관람가 [해외] PG-13
인서전트,2015.3.25,2158449889,282662,480,18214,미국,롯데쇼핑㈜롯데엔터테인먼트,로베르트 슈벤트케,SF,"쉐일린 우들리(트리스), 테오 제임스(포), 케이트 윈슬렛(제닌)",[국내] 15세 관람가 [해외] PG-13
로렉스,2012.5.3,2153198000,298780,463,7843,미국,유니버설픽쳐스인터내셔널 코리아(유),크리스 리노드,애니메이션,"대니 드비토(로렉스 목소리), 잭 에프론(테드 위긴스 목소리), 에드 헬름스(윈슬러 목소리)",[국내] 전체 관람가 [해외] PG
극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~,2018.12.19,2148708050,277206,489,5329,일본,(주)씨제이이엔엠,타카하시 와타루,애니메이션,"박영남(짱구 목소리), 강희선(짱구 엄마/맹구 목소리), 김환진(짱구 아빠 목소리)",[국내] 전체 관람가
내가 죽던 날,2020.11.12,2135396020,233112,909,29390,한국,워너브러더스 코리아(주),박지완,드라마,"김혜수(현수), 이정은(순천댁), 노정의(세진)",[국내] 12세 관람가
앨빈과 슈퍼밴드: 악동 어드벤처,2016.2.4,2125772200,292495,380,8917,미국,이십세기폭스코리아(주),월트 베커,애니메이션,"저스틴 롱(앨빈 목소리), 제이슨 리(데이브), 매튜 그레이 구블러(사이먼 목소리)",[국내] 전체 관람가 [해외] PG
헨젤과 그레텔: 마녀 사냥꾼 3D,2013.2.14,2122205602,269510,297,10624,미국,(주)씨제이이엔엠,토미 위르콜라,액션,"제레미 레너(헨젤), 젬마 아터튼(그레텔), 팜케 얀센(뮤리엘)",[국내] 청소년 관람불가 [해외] R
기묘한 가족,2019.2.13,2121514275,263598,625,15314,한국,메가박스중앙(주)플러스엠,이민재,코미디,"정재영(준걸), 김남길(민걸), 엄지원(남주)",[국내] 12세 관람가
주먹왕 랄프,2012.12.19,2116917500,301436,286,7086,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),필 존스턴,애니메이션,"존 C. 라일리(랄프 목소리), 사라 실버맨(바넬로피 목소리), 제인 린치(칼훈 목소리)",[국내] 전체 관람가 [해외] PG
신데렐라:마법 반지의 비밀,2019.2.20,2114475240,284922,575,9977,미국,예지림엔터테인먼트,린 사우더랜드,애니메이션,"사문영(엘라 목소리), 김혜성(알렉스 목소리), 남도형(매니 목소리)",[국내] 전체 관람가
다이노 타임,2015.4.30,2108596800,284900,430,6713,한국,(주)씨제이이엔엠,최윤석,애니메이션,"멜라니 그리피스(타이라(다이노맘) 목소리), 제인 린치(수(엄마) 목소리), 윌리암 볼드윈(사르코형제 목소리)",[국내] 전체 관람가 [해외] PG
이스케이프 플랜,2013.12.5,2106938679,292892,287,10331,미국,판씨네마(주),존 허즈펠드,액션,실베스터 스탤론(레이 브레슬린),[국내] 청소년 관람불가
바울,2018.10.31,2100137400,267785,227,8455,미국,(재)CBS,앤드류 하얏트,드라마,"제임스 폴크너(바울), 제임스 카비젤(누가)",[국내] 15세 관람가 [해외] PG-13
친구와 연인사이,2011.2.10,2099697500,267843,183,9010,미국,CJ ENM,이반 라이트만,코미디,"나탈리 포트만(엠마), 애쉬튼 커쳐(아담)",[국내] 청소년 관람불가 [해외] R
함정,2015.9.10,2090877200,257990,445,10899,한국,(주)인벤트스톤,권형진,스릴러,"마동석(성철), 조한선(준식), 김민경(소연)",[국내] 청소년 관람불가
투모로우랜드,2015.5.27,2083283000,265810,435,14640,미국,월트디즈니컴퍼니코리아(주),브래드 버드,모험,"조지 클루니(프랭크 워커), 휴 로리(데이비드 닉스), 브릿 로버트슨(케이시 뉴튼)",[국내] 12세 관람가
"극장판 포켓몬스터 베스트위시: 신의 속도 게노세크트, 뮤츠의 각성",2014.1.9,2080468500,320409,406,8363,일본,(주)씨제이이엔엠,유야마 쿠니히코,애니메이션,오오타니 이쿠에(피카츄 목소리),[국내] 전체 관람가
뮬란,2020.9.17,2079737620,236247,1420,38703,미국,월트디즈니컴퍼니코리아 유한책임회사,니키 카로,모험,유역비(뮬란),[국내] 12세 관람가
울프맨,2010.2.11,2062933500,265409,263,13920,미국,유니버설픽쳐스인터내셔널 코리아(유),조 존스톤,공포,"베니시오 델 토로(로렌스 탤봇), 안소니 홉킨스(존 탤봇), 에밀리 블런트(그웬 컨리프)",[국내] 청소년 관람불가 [해외] R
라스트 크리스마스,2019.12.5,2058391130,249323,623,14580,미국,유니버설픽쳐스인터내셔널 코리아(유),폴 페이그,멜로/로맨스,"에밀리아 클라크(케이트), 헨리 골딩(톰)",[국내] 12세 관람가
스파이 브릿지,2015.11.5,2049608478,264872,425,12434,미국,이십세기폭스코리아(주),스티븐 스필버그,드라마,"톰 행크스(제임스 도노반), 마크 라이런스(루돌프 아벨), 오스틴 스토웰(프렌시스 게리 파워스)",[국내] 12세 관람가 [해외] PG-13
상하이,2011.1.27,2039939000,269157,223,13005,미국,(주)넥스트엔터테인먼트월드(NEW),다니엘 시아,코미디,"다니엘 헤니(샘), 엘리자 쿠프(아만다), 빌 팩스톤(도날드)",[국내] 12세 관람가
베스트 키드,2010.6.10,2031914500,287278,252,13464,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,해럴드 즈워트,액션,"제이든 스미스(드레), 성룡(Mr. 한)",[국내] 12세 관람가 [해외] PG
개를 훔치는 완벽한 방법,2014.12.31,2019629065,263300,199,8008,한국,"(주)리틀빅픽쳐스,(주)대명문화공장",김성호,드라마,"이레(지소), 이지원(채랑), 홍은택(지석)",[국내] 전체 관람가
백 투 더 비기닝,2015.2.26,2018287400,266610,423,13839,미국,롯데쇼핑㈜롯데엔터테인먼트,딘 이스라엘리트,SF,"조니 웨스턴(데이비드), 소피아 블랙 디엘리아(제시), 샘 러너(퀸 골드버그)",[국내] 15세 관람가
빌리와 용감한 녀석들 2,2013.2.21,2006325000,306837,289,7410,인도,(주)에스비에스콘텐츠허브,닉힐 아드바니,애니메이션,"캐리 엘위스(술탄 / 벌 지휘관 목소리), 크리스토퍼 로이드(피존 목소리), 제인 린치(여성 플라밍고 목소리)",[국내] 전체 관람가 [해외] PG
프레데터스,2010.8.26,1991492500,276536,231,14168,미국,이십세기폭스코리아(주),님로드 앤탈,SF,"애드리언 브로디(로이스), 앨리스 브라가(이사벨)",[국내] 15세 관람가 [해외] R
모모와 다락방의 수상한 요괴들,2012.7.5,1988264000,300174,253,7084,일본,타임스토리그룹(주),오키우라 히로유키,애니메이션,"미야마 카렌(모모), 유카(이쿠코 미야우라)",[국내] 전체 관람가
빌리와 용감한 녀석들 3D,2012.8.8,1961802000,299628,241,7176,독일,(주)에스비에스콘텐츠허브,라인하드 클루스,애니메이션,"제임스 코든(빌리 목소리), 짐 브로드벤트(윈스턴 목소리), 빌리 비치",[국내] 전체 관람가
카우보이 & 에이리언,2011.8.11,1930249000,256346,269,8244,미국,(주)씨제이이엔엠,존 파브로,액션,"다니엘 크레이그(제이크), 해리슨 포드(달러하이드 대령), 올리비아 와일드(엘라)",[국내] 15세 관람가 [해외] PG-13
롤러코스터,2013.10.17,1913087600,270148,374,14726,한국,(주)씨제이이엔엠,하정우,코미디,"정경호(마준규), 한수현(한기범 기장)",[국내] 15세 관람가
위대한 쇼맨,2017.12.20,1897251570,306419,598,31915,미국,"월트디즈니컴퍼니코리아 유한책임회사,이십세기폭스코리아(주)",마이클 그레이시,드라마,"휴 잭맨(P.T. 바넘), 잭 에프론(필립 칼라일), 미셸 윌리엄스(채러티 바넘)",[국내] 12세 관람가 [해외] PG
장고:분노의 추적자,2013.3.21,1883634000,260144,342,11792,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),쿠엔틴 타란티노,드라마,"제이미 폭스(장고), 크리스토프 왈츠(닥터 킹 슐츠), 레오나르도 디카프리오(캘빈 캔디)",[국내] 청소년 관람불가
프리즌 이스케이프,2020.5.6,1848297600,217056,547,29305,영국,(주)이놀미디어,프란시스 아난,모험,"다니엘 래드클리프(팀), 다니엘 웨버(스티븐)",[국내] 12세 관람가
눈의 여왕,2013.2.7,1846221000,276913,316,6528,러시아,(주)넥스트엔터테인먼트월드(NEW),로버트 렌스,애니메이션,"양정화(눈의 여왕 한국어 목소리), 박지윤(겔다 한국어 목소리), 임채헌(헤럴드 한국어 목소리)",[국내] 전체 관람가
줄리아의 눈,2011.3.31,1827252000,236365,232,15411,스페인,씨너스엔터테인먼트(주),기옘 모랄레스,미스터리,"벨렌 루에다(줄리아 / 사라), 루이스 호마르(이삭), 파블로 데르키(이반)",[국내] 청소년 관람불가
메리 포핀스 리턴즈,2019.2.14,1816281960,224160,573,11128,미국,월트디즈니컴퍼니코리아 유한책임회사,롭 마샬,판타지,"에밀리 블런트(메리 포핀스), 린-마누엘 미란다(잭), 벤 위쇼(마이클 뱅크스)",[국내] 전체 관람가 [해외] PG
파이스토리 : 악당상어 소탕작전,2013.1.10,1808263000,267440,298,7483,미국,(주)에스비에스콘텐츠허브,마크 A.Z. 디페,애니메이션,"드레이크 벨(파이 목소리), 앤디 딕(딜런 목소리)",[국내] 전체 관람가 [해외] PG
밤의 여왕,2013.10.17,1762892500,252475,333,13286,한국,(주)인벤트스톤,김제영,멜로/로맨스,"김민정(희주), 천정명(영수)",[국내] 15세 관람가
월 스트리트: 머니 네버 슬립스,2010.10.21,1760899000,241438,288,14013,미국,이십세기폭스코리아(주),올리버 스톤,드라마,"샤이아 라보프(제이콥 무어), 마이클 더글라스(고든 게코), 캐리 멀리건(위니 게코)",[국내] 12세 관람가 [해외] PG-13
신비아파트 극장판 하늘도깨비 대 요르문간드,2019.12.19,1757416340,222234,539,8629,한국,(주)씨제이이엔엠,변영규,애니메이션,"조현정(신비 목소리), 양정화(금비 목소리), 김영은(하리 목소리)",[국내] 전체 관람가
사랑은 너무 복잡해,2010.3.11,1741752000,234083,180,12117,미국,유니버설픽쳐스인터내셔널 코리아(유),낸시 마이어스,코미디,"메릴 스트립(이혼녀, 제인), 스티브 마틴(건축가, 아담), 알렉 볼드윈(제인의 전남편, 제이크)",[국내] 청소년 관람불가 [해외] R
극장판 도라에몽: 진구의 인어대해전,2010.7.28,1741701000,260701,140,5639,일본,CJ ENM,쿠스바 코조,애니메이션,"미즈타 와사비(도라에몽 목소리), 오오하라 메구미(노비타 목소리), 카카즈 유미(시즈카 목소리)",[국내] 전체 관람가
적과의 동침,2011.4.27,1740340000,243094,391,14069,한국,(주)쇼박스,트래비스 클러프,스릴러,"바트 존슨, 트래비스 클러프",[국내] 청소년 관람불가
명탐정 코난: 감청의 권,2019.7.24,1740310530,219078,602,8790,일본,(주)씨제이이엔엠,나가오카 치카,애니메이션,"타카야마 미나미, 야마자키 와카나, 코야마 리키야",[국내] 12세 관람가
극장판 포켓몬스터 베스트 위시「비크티니와 백의 영웅 레시라무」,2011.12.22,1729310500,261757,237,3524,일본,(주)씨제이이엔엠,유야마 쿠니히코,애니메이션,"마츠모토 리카(사토시 목소리), 오오타니 이쿠에(피카츄 목소리), 미즈키 나나(빅티니 목소리)",[국내] 전체 관람가
조제,2020.12.10,1673427570,186647,1179,38291,한국,워너브러더스 코리아(주),타무라 코타로,애니메이션,"나카가와 타이시(츠네오), 키요하라 카야(조제)",[국내] 12세 관람가
사라진 시간,2020.6.18,1652522580,185802,874,20790,한국,(주)에이스메이커무비웍스,정진영,미스터리,"조진웅(박형구), 배수빈(김수혁), 정해균(정해균)",[국내] 15세 관람가
마마,2011.6.1,1642407500,243209,269,12667,한국,롯데쇼핑㈜롯데엔터테인먼트,김상협,드라마,"송윤아(한승희), 정준호(문태주), 문정희(서지은)",[국내] 15세 관람가
극장판 포켓 몬스터 DP 「환영의 패왕 조로아크」,2010.12.23,1631689000,234093,139,4502,일본,씨제이 씨지브이(CJ CGV)(주),유야마 쿠니히코,애니메이션,"마츠모토 리카(사토시), 오오타니 이쿠에(피카츄)",[국내] 전체 관람가
